OrderID,CustomerID,OrderDate,Month,Quarter,Category,SubCategory,City,Channel,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmt,Revenue,Cost,Profit,ProfitMarginPct,IsReturned,ReturnReason,CustomerRating,DeliveryDays
ORD12050,CUST3622,2024-06-02,June,Q2,Electronics,Camera,Bangalore,Organic Search,Credit Card,1,76497.0,25,19124.25,57372.75,44198.15,13174.6,22.96,1,Not as Described,5,10
ORD12051,CUST1482,2024-06-02,June,Q2,Home & Kitchen,Decor,Kolkata,Organic Search,UPI,3,7054.24,10,2116.27,19046.45,13124.25,5922.19,31.09,1,Wrong Item,5,1
ORD12052,CUST2872,2024-06-02,June,Q2,Home & Kitchen,Decor,Bangalore,Paid Ads,Credit Card,1,4463.7,0,0.0,4463.7,2470.28,1993.42,44.66,0,,4,5
ORD12053,CUST2710,2024-06-02,June,Q2,Electronics,Headphones,Kolkata,Social Media,Credit Card,1,64005.18,5,3200.26,60804.92,39158.32,21646.6,35.6,0,,5,6
ORD12054,CUST1125,2024-06-02,June,Q2,Toys,Educational,Bangalore,Email,Credit Card,3,1000.76,0,0.0,3002.28,1544.34,1457.94,48.56,0,,4,7
ORD12055,CUST3629,2024-06-02,June,Q2,Sports,Fitness Equipment,Bangalore,Email,UPI,2,5201.82,15,1560.55,8843.09,5812.36,3030.73,34.27,0,,3,11
ORD12056,CUST2810,2024-06-02,June,Q2,Beauty,Makeup,Mumbai,Social Media,Credit Card,1,836.77,0,0.0,836.77,420.38,416.39,49.76,0,,3,2
ORD12057,CUST1712,2024-06-02,June,Q2,Home & Kitchen,Appliances,Pune,Email,UPI,1,3277.83,0,0.0,3277.83,1506.31,1771.52,54.05,0,,4,6
ORD12058,CUST1884,2024-06-02,June,Q2,Fashion,Accessories,Delhi,Paid Ads,Net Banking,4,4420.58,5,884.12,16798.2,10558.73,6239.47,37.14,0,,2,8
ORD12059,CUST2267,2024-06-02,June,Q2,Beauty,Haircare,Kolkata,Organic Search,UPI,1,2036.74,10,203.67,1833.07,1356.69,476.38,25.99,0,,3,6
ORD12060,CUST3300,2024-06-02,June,Q2,Home & Kitchen,Furniture,Kolkata,Social Media,Credit Card,2,4103.95,5,410.4,7797.5,3746.04,4051.46,51.96,0,,4,3
ORD12061,CUST3967,2024-06-02,June,Q2,Electronics,Camera,Ahmedabad,Referral,Credit Card,1,54095.06,10,5409.51,48685.55,26993.84,21691.72,44.55,0,,5,3
ORD12062,CUST1934,2024-06-02,June,Q2,Home & Kitchen,Decor,Bangalore,Email,UPI,1,3416.43,15,512.46,2903.97,1930.44,973.52,33.52,0,,4,11
ORD12063,CUST3129,2024-06-02,June,Q2,Sports,Sportswear,Chennai,Social Media,COD,1,5313.83,5,265.69,5048.14,3275.84,1772.3,35.11,0,,4,7
ORD12064,CUST3485,2024-06-02,June,Q2,Home & Kitchen,Furniture,Pune,Social Media,Credit Card,2,7052.39,10,1410.48,12694.3,6950.94,5743.36,45.24,0,,3,2
ORD12065,CUST1902,2024-06-03,June,Q2,Electronics,Headphones,Mumbai,Referral,COD,2,28800.08,5,2880.01,54720.15,26736.48,27983.67,51.14,0,,3,3
ORD12066,CUST2334,2024-06-03,June,Q2,Sports,Sportswear,Hyderabad,Paid Ads,UPI,1,5757.37,5,287.87,5469.5,3337.91,2131.6,38.97,0,,4,7
ORD12067,CUST3744,2024-06-03,June,Q2,Fashion,Mens Clothing,Mumbai,Paid Ads,UPI,2,1525.79,10,305.16,2746.42,1997.8,748.62,27.26,1,Changed Mind,5,9
ORD12068,CUST3713,2024-06-03,June,Q2,Fashion,Mens Clothing,Bangalore,Referral,Net Banking,3,4782.67,10,1434.8,12913.21,6582.99,6330.22,49.02,1,Size Issue,4,1
ORD12069,CUST3467,2024-06-03,June,Q2,Electronics,Mobile,Mumbai,Direct,UPI,4,79397.84,15,47638.7,269952.66,170655.29,99297.36,36.78,1,Wrong Item,4,5
ORD12070,CUST2481,2024-06-03,June,Q2,Fashion,Mens Clothing,Mumbai,Paid Ads,COD,1,4888.77,10,488.88,4399.89,3010.89,1389.0,31.57,1,Late Delivery,5,2
ORD12071,CUST3663,2024-06-03,June,Q2,Sports,Outdoor,Delhi,Paid Ads,Debit Card,1,653.12,20,130.62,522.5,315.25,207.24,39.66,0,,2,5
ORD12072,CUST1999,2024-06-03,June,Q2,Home & Kitchen,Cookware,Bangalore,Paid Ads,UPI,3,12798.02,5,1919.7,36474.36,19542.07,16932.29,46.42,0,,4,6
ORD12073,CUST3130,2024-06-03,June,Q2,Fashion,Mens Clothing,Hyderabad,Organic Search,UPI,1,4322.33,10,432.23,3890.1,2523.69,1366.4,35.13,0,,5,8
ORD12074,CUST1567,2024-06-03,June,Q2,Books,Children,Mumbai,Referral,Debit Card,1,501.29,15,75.19,426.1,345.04,81.05,19.02,0,,4,7
ORD12075,CUST3692,2024-06-03,June,Q2,Books,Academic,Bangalore,Paid Ads,UPI,3,179.08,0,0.0,537.24,280.35,256.89,47.82,0,,2,5
ORD12076,CUST3298,2024-06-03,June,Q2,Books,Non-Fiction,Mumbai,Direct,Credit Card,1,302.55,5,15.13,287.42,173.02,114.4,39.8,0,,3,11
ORD12077,CUST1071,2024-06-03,June,Q2,Fashion,Footwear,Hyderabad,Organic Search,Credit Card,1,991.24,10,99.12,892.12,545.16,346.95,38.89,1,Wrong Item,4,5
ORD12078,CUST2166,2024-06-03,June,Q2,Home & Kitchen,Decor,Hyderabad,Social Media,Debit Card,1,7998.52,0,0.0,7998.52,5393.8,2604.72,32.57,0,,3,2
ORD12079,CUST1012,2024-06-03,June,Q2,Toys,Board Games,Hyderabad,Organic Search,UPI,3,605.59,5,90.84,1725.93,850.2,875.73,50.74,0,,5,6
ORD12080,CUST2411,2024-06-03,June,Q2,Sports,Fitness Equipment,Chennai,Email,COD,1,1235.78,10,123.58,1112.2,731.01,381.19,34.27,0,,1,3
ORD12081,CUST2669,2024-06-03,June,Q2,Electronics,Mobile,Delhi,Social Media,UPI,3,20303.14,30,18272.83,42636.59,40293.4,2343.19,5.5,0,,3,6
ORD12082,CUST3718,2024-06-03,June,Q2,Electronics,Camera,Pune,Social Media,UPI,2,47777.44,20,19110.98,76443.9,66604.56,9839.34,12.87,0,,3,3
ORD12083,CUST1482,2024-06-04,June,Q2,Home & Kitchen,Cookware,Bangalore,Organic Search,Credit Card,1,12573.76,0,0.0,12573.76,7854.59,4719.17,37.53,0,,5,2
ORD12084,CUST1583,2024-06-04,June,Q2,Books,Fiction,Bangalore,Organic Search,COD,1,592.66,10,59.27,533.39,322.99,210.4,39.45,0,,5,8
ORD12085,CUST3847,2024-06-04,June,Q2,Home & Kitchen,Furniture,Hyderabad,Organic Search,UPI,1,1813.78,0,0.0,1813.78,1002.94,810.84,44.7,0,,5,4
ORD12086,CUST3319,2024-06-04,June,Q2,Home & Kitchen,Cookware,Mumbai,Paid Ads,UPI,2,6855.95,0,0.0,13711.9,7375.91,6335.99,46.21,0,,4,5
ORD12087,CUST3498,2024-06-04,June,Q2,Electronics,Mobile,Hyderabad,Social Media,UPI,1,26231.33,15,3934.7,22296.63,15762.49,6534.14,29.31,0,,5,9
ORD12088,CUST2778,2024-06-04,June,Q2,Beauty,Skincare,Hyderabad,Social Media,Debit Card,3,269.14,0,0.0,807.42,512.59,294.83,36.51,1,Not as Described,5,4
ORD12089,CUST2398,2024-06-04,June,Q2,Sports,Sportswear,Delhi,Social Media,UPI,1,6266.18,0,0.0,6266.18,4103.51,2162.67,34.51,1,Wrong Item,4,1
ORD12090,CUST1122,2024-06-04,June,Q2,Fashion,Womens Clothing,Mumbai,Social Media,Net Banking,1,2121.29,25,530.32,1590.97,1175.51,415.46,26.11,1,Late Delivery,5,11
ORD12091,CUST3249,2024-06-04,June,Q2,Sports,Outdoor,Mumbai,Organic Search,Credit Card,1,9763.44,20,1952.69,7810.75,6142.93,1667.82,21.35,0,,5,6
ORD12092,CUST1603,2024-06-04,June,Q2,Toys,Board Games,Kolkata,Organic Search,UPI,2,2722.96,15,816.89,4629.03,3698.08,930.95,20.11,0,,5,11
ORD12093,CUST2663,2024-06-04,June,Q2,Fashion,Mens Clothing,Chennai,Organic Search,Net Banking,1,2186.22,20,437.24,1748.98,1487.08,261.9,14.97,0,,5,11
ORD12094,CUST3418,2024-06-04,June,Q2,Home & Kitchen,Furniture,Mumbai,Direct,Debit Card,1,14183.21,15,2127.48,12055.73,8878.79,3176.94,26.35,0,,5,5
ORD12095,CUST2469,2024-06-04,June,Q2,Fashion,Footwear,Delhi,Social Media,COD,3,1823.28,0,0.0,5469.84,3332.37,2137.47,39.08,0,,5,10
ORD12096,CUST3230,2024-06-05,June,Q2,Sports,Outdoor,Hyderabad,Organic Search,Net Banking,2,796.0,10,159.2,1432.8,927.95,504.85,35.24,0,,4,3
ORD12097,CUST3771,2024-06-05,June,Q2,Home & Kitchen,Appliances,Pune,Organic Search,UPI,2,6029.89,5,602.99,11456.79,5979.23,5477.56,47.81,0,,5,11
ORD12098,CUST1600,2024-06-05,June,Q2,Beauty,Skincare,Mumbai,Direct,Credit Card,2,1014.44,5,101.44,1927.44,975.7,951.73,49.38,0,,3,11
ORD12099,CUST2778,2024-06-05,June,Q2,Sports,Sportswear,Delhi,Email,Debit Card,2,1925.6,20,770.24,3080.96,2200.68,880.28,28.57,0,,5,5
ORD12100,CUST3707,2024-06-05,June,Q2,Fashion,Accessories,Kolkata,Social Media,Credit Card,1,3160.52,10,316.05,2844.47,1548.22,1296.25,45.57,0,,5,8
ORD12101,CUST2089,2024-06-05,June,Q2,Books,Academic,Mumbai,Paid Ads,COD,1,219.05,0,0.0,219.05,130.17,88.88,40.58,0,,5,1
ORD12102,CUST1382,2024-06-05,June,Q2,Home & Kitchen,Appliances,Delhi,Organic Search,COD,3,3803.01,0,0.0,11409.03,6975.77,4433.26,38.86,1,Size Issue,5,4
ORD12103,CUST3255,2024-06-05,June,Q2,Electronics,Headphones,Ahmedabad,Referral,UPI,1,28482.93,0,0.0,28482.93,16560.09,11922.84,41.86,0,,4,3
ORD12104,CUST2566,2024-06-05,June,Q2,Beauty,Makeup,Hyderabad,Email,Debit Card,2,2204.15,20,881.66,3526.64,2023.88,1502.76,42.61,0,,4,4
ORD12105,CUST3346,2024-06-06,June,Q2,Sports,Fitness Equipment,Delhi,Paid Ads,Credit Card,1,7549.41,10,754.94,6794.47,3506.19,3288.28,48.4,1,Changed Mind,1,2
ORD12106,CUST2549,2024-06-06,June,Q2,Fashion,Mens Clothing,Mumbai,Direct,UPI,1,4025.6,10,402.56,3623.04,1925.59,1697.45,46.85,1,Changed Mind,3,2
ORD12107,CUST2411,2024-06-06,June,Q2,Books,Academic,Mumbai,Email,UPI,1,613.35,10,61.34,552.02,299.57,252.45,45.73,0,,4,2
ORD12108,CUST2666,2024-06-06,June,Q2,Books,Fiction,Delhi,Paid Ads,COD,1,760.96,15,114.14,646.82,530.75,116.07,17.94,0,,4,3
ORD12109,CUST3581,2024-06-06,June,Q2,Fashion,Accessories,Kolkata,Paid Ads,UPI,2,2204.78,15,661.43,3748.13,2364.07,1384.06,36.93,0,,3,9
ORD12110,CUST1298,2024-06-06,June,Q2,Toys,Dolls,Bangalore,Organic Search,COD,1,1873.25,10,187.32,1685.92,979.7,706.23,41.89,0,,3,5
ORD12111,CUST1887,2024-06-06,June,Q2,Electronics,Headphones,Chennai,Organic Search,UPI,1,54279.45,25,13569.86,40709.59,25135.0,15574.58,38.26,0,,4,4
ORD12112,CUST1061,2024-06-06,June,Q2,Fashion,Mens Clothing,Kolkata,Email,UPI,4,1175.34,30,1410.41,3290.95,2862.33,428.62,13.02,1,Size Issue,5,4
ORD12113,CUST3301,2024-06-06,June,Q2,Electronics,Headphones,Bangalore,Organic Search,Debit Card,1,62195.89,30,18658.77,43537.12,38129.05,5408.08,12.42,0,,4,3
ORD12114,CUST2973,2024-06-06,June,Q2,Books,Academic,Mumbai,Direct,COD,3,571.99,15,257.4,1458.57,847.45,611.12,41.9,0,,2,9
ORD12115,CUST2744,2024-06-06,June,Q2,Beauty,Haircare,Bangalore,Referral,UPI,4,2874.5,25,2874.5,8623.5,7816.46,807.04,9.36,0,,5,11
ORD12116,CUST1402,2024-06-06,June,Q2,Electronics,Tablet,Kolkata,Organic Search,Debit Card,5,76896.89,5,19224.22,365260.23,249962.33,115297.89,31.57,1,Not as Described,3,10
ORD12117,CUST3752,2024-06-06,June,Q2,Fashion,Mens Clothing,Pune,Paid Ads,Credit Card,3,4965.44,20,2979.26,11917.06,7561.07,4355.98,36.55,0,,4,1
ORD12118,CUST3808,2024-06-06,June,Q2,Home & Kitchen,Appliances,Mumbai,Email,Debit Card,1,8828.71,25,2207.18,6621.53,5045.28,1576.26,23.81,1,Changed Mind,2,6
ORD12119,CUST1596,2024-06-06,June,Q2,Electronics,Laptop,Chennai,Email,UPI,4,79835.97,25,79835.97,239507.91,180300.82,59207.09,24.72,1,Late Delivery,5,4
ORD12120,CUST1779,2024-06-07,June,Q2,Books,Children,Hyderabad,Email,Debit Card,3,559.71,20,335.83,1343.3,901.91,441.39,32.86,0,,2,8
ORD12121,CUST3164,2024-06-07,June,Q2,Sports,Fitness Equipment,Kolkata,Paid Ads,Credit Card,3,7472.54,5,1120.88,21296.74,14670.29,6626.45,31.11,0,,5,7
ORD12122,CUST2284,2024-06-07,June,Q2,Home & Kitchen,Appliances,Mumbai,Paid Ads,UPI,1,8453.34,0,0.0,8453.34,4034.92,4418.42,52.27,0,,4,3
ORD12123,CUST3340,2024-06-07,June,Q2,Toys,Action Figures,Bangalore,Social Media,Credit Card,4,627.35,5,125.47,2383.93,1389.78,994.15,41.7,0,,2,5
ORD12124,CUST2379,2024-06-07,June,Q2,Fashion,Womens Clothing,Kolkata,Referral,COD,2,4453.16,15,1335.95,7570.37,4960.89,2609.48,34.47,0,,1,11
ORD12125,CUST1492,2024-06-07,June,Q2,Toys,Dolls,Bangalore,Paid Ads,UPI,2,2455.15,0,0.0,4910.3,2785.03,2125.27,43.28,0,,4,11
ORD12126,CUST2031,2024-06-07,June,Q2,Beauty,Haircare,Bangalore,Referral,UPI,1,1899.89,10,189.99,1709.9,1264.07,445.83,26.07,0,,5,4
ORD12127,CUST1786,2024-06-07,June,Q2,Beauty,Skincare,Mumbai,Organic Search,Credit Card,1,2045.75,10,204.58,1841.18,1032.17,809.01,43.94,0,,1,4
ORD12128,CUST2093,2024-06-07,June,Q2,Electronics,Tablet,Delhi,Referral,Debit Card,4,44025.2,10,17610.08,158490.72,83776.57,74714.15,47.14,0,,5,10
ORD12129,CUST2632,2024-06-07,June,Q2,Books,Academic,Delhi,Social Media,Debit Card,1,356.01,25,89.0,267.01,215.19,51.82,19.41,0,,4,8
ORD12130,CUST3217,2024-06-07,June,Q2,Fashion,Mens Clothing,Ahmedabad,Paid Ads,COD,1,1377.61,15,206.64,1170.97,679.79,491.17,41.95,0,,3,9
ORD12131,CUST1610,2024-06-07,June,Q2,Electronics,Mobile,Delhi,Social Media,UPI,3,48143.28,15,21664.48,122765.36,67699.04,55066.33,44.85,0,,2,11
ORD12132,CUST1985,2024-06-07,June,Q2,Electronics,Mobile,Bangalore,Organic Search,Credit Card,1,73330.21,10,7333.02,65997.19,40820.16,25177.03,38.15,0,,5,4
ORD12133,CUST3406,2024-06-07,June,Q2,Home & Kitchen,Cookware,Chennai,Organic Search,UPI,1,5467.32,20,1093.46,4373.86,2760.51,1613.34,36.89,0,,4,2
ORD12134,CUST2272,2024-06-07,June,Q2,Home & Kitchen,Decor,Mumbai,Organic Search,Credit Card,1,12145.88,0,0.0,12145.88,6562.47,5583.41,45.97,0,,2,1
ORD12135,CUST3084,2024-06-07,June,Q2,Beauty,Fragrance,Bangalore,Organic Search,Net Banking,1,2936.93,0,0.0,2936.93,1512.31,1424.62,48.51,1,Wrong Item,4,10
ORD12136,CUST2113,2024-06-08,June,Q2,Books,Fiction,Chennai,Paid Ads,Net Banking,1,300.08,25,75.02,225.06,141.99,83.07,36.91,0,,3,4
ORD12137,CUST3564,2024-06-08,June,Q2,Electronics,Tablet,Kolkata,Email,UPI,1,28611.23,15,4291.68,24319.55,16883.11,7436.44,30.58,0,,4,8
ORD12138,CUST1166,2024-06-08,June,Q2,Beauty,Haircare,Hyderabad,Social Media,UPI,1,2922.71,15,438.41,2484.3,1334.96,1149.34,46.26,0,,2,5
ORD12139,CUST1120,2024-06-08,June,Q2,Electronics,Mobile,Chennai,Organic Search,COD,2,56980.48,10,11396.1,102564.86,78814.7,23750.17,23.16,0,,5,2
ORD12140,CUST1672,2024-06-08,June,Q2,Books,Fiction,Mumbai,Direct,UPI,3,439.25,5,65.89,1251.86,705.43,546.43,43.65,0,,4,11
ORD12141,CUST2959,2024-06-08,June,Q2,Sports,Sportswear,Ahmedabad,Social Media,UPI,1,9597.28,10,959.73,8637.55,5986.68,2650.87,30.69,0,,5,4
ORD12142,CUST1916,2024-06-08,June,Q2,Home & Kitchen,Appliances,Mumbai,Referral,Net Banking,1,6620.95,0,0.0,6620.95,4320.77,2300.18,34.74,0,,4,4
ORD12143,CUST1004,2024-06-08,June,Q2,Beauty,Makeup,Pune,Social Media,UPI,1,423.13,10,42.31,380.82,219.93,160.88,42.25,0,,4,10
ORD12144,CUST1026,2024-06-08,June,Q2,Fashion,Womens Clothing,Delhi,Organic Search,UPI,3,3022.06,10,906.62,8159.56,5776.83,2382.73,29.2,0,,5,5
ORD12145,CUST3734,2024-06-08,June,Q2,Home & Kitchen,Decor,Ahmedabad,Paid Ads,COD,5,1885.5,10,942.75,8484.75,6204.29,2280.46,26.88,0,,4,2
ORD12146,CUST3104,2024-06-08,June,Q2,Sports,Outdoor,Chennai,Social Media,UPI,1,3941.82,10,394.18,3547.64,2011.63,1536.01,43.3,0,,4,7
ORD12147,CUST2778,2024-06-08,June,Q2,Home & Kitchen,Cookware,Chennai,Organic Search,UPI,1,7674.99,25,1918.75,5756.24,5358.09,398.15,6.92,0,,2,5
ORD12148,CUST3459,2024-06-09,June,Q2,Fashion,Accessories,Delhi,Organic Search,Credit Card,2,1536.57,15,460.97,2612.17,1398.81,1213.36,46.45,0,,5,4
ORD12149,CUST2600,2024-06-09,June,Q2,Home & Kitchen,Appliances,Bangalore,Organic Search,Debit Card,2,11965.52,20,4786.21,19144.83,12067.23,7077.6,36.97,0,,2,8
ORD12150,CUST2594,2024-06-09,June,Q2,Sports,Outdoor,Hyderabad,Organic Search,Credit Card,1,2682.75,10,268.27,2414.48,1730.39,684.09,28.33,0,,5,2
ORD12151,CUST1256,2024-06-09,June,Q2,Fashion,Accessories,Pune,Paid Ads,UPI,2,4225.19,10,845.04,7605.34,4212.79,3392.55,44.61,0,,4,1
ORD12152,CUST1225,2024-06-09,June,Q2,Electronics,Mobile,Mumbai,Paid Ads,UPI,2,79005.87,0,0.0,158011.74,98688.6,59323.14,37.54,0,,2,6
ORD12153,CUST1478,2024-06-09,June,Q2,Beauty,Haircare,Ahmedabad,Organic Search,Net Banking,4,2792.01,0,0.0,11168.04,7414.27,3753.77,33.61,0,,1,10
ORD12154,CUST2585,2024-06-09,June,Q2,Sports,Fitness Equipment,Kolkata,Social Media,UPI,1,2826.97,10,282.7,2544.27,1950.05,594.22,23.36,0,,5,10
ORD12155,CUST3063,2024-06-09,June,Q2,Electronics,Tablet,Delhi,Social Media,UPI,5,73194.93,5,18298.73,347675.92,208079.23,139596.68,40.15,0,,5,8
ORD12156,CUST1827,2024-06-09,June,Q2,Fashion,Accessories,Pune,Paid Ads,Debit Card,1,3533.47,15,530.02,3003.45,2447.91,555.54,18.5,0,,4,7
ORD12157,CUST1307,2024-06-09,June,Q2,Electronics,Mobile,Bangalore,Organic Search,COD,2,54942.7,10,10988.54,98896.86,60756.25,38140.61,38.57,0,,4,9
ORD12158,CUST1332,2024-06-09,June,Q2,Fashion,Footwear,Bangalore,Organic Search,UPI,2,3224.96,20,1289.98,5159.94,3254.19,1905.74,36.93,1,Changed Mind,3,1
ORD12159,CUST3737,2024-06-09,June,Q2,Home & Kitchen,Decor,Delhi,Paid Ads,UPI,1,12101.15,30,3630.34,8470.8,7000.28,1470.53,17.36,1,Size Issue,4,3
ORD12160,CUST1791,2024-06-09,June,Q2,Beauty,Makeup,Hyderabad,Organic Search,Debit Card,2,1156.4,0,0.0,2312.8,1416.49,896.31,38.75,0,,4,9
ORD12161,CUST3506,2024-06-09,June,Q2,Beauty,Fragrance,Chennai,Paid Ads,UPI,1,530.3,5,26.52,503.78,299.35,204.44,40.58,0,,5,5
ORD12162,CUST2371,2024-06-09,June,Q2,Home & Kitchen,Cookware,Bangalore,Social Media,UPI,1,6600.74,15,990.11,5610.63,3905.94,1704.69,30.38,0,,4,6
ORD12163,CUST1104,2024-06-09,June,Q2,Fashion,Mens Clothing,Hyderabad,Social Media,UPI,1,2772.62,5,138.63,2633.99,1536.32,1097.67,41.67,0,,5,11
ORD12164,CUST1196,2024-06-09,June,Q2,Sports,Outdoor,Chennai,Organic Search,COD,1,1909.79,0,0.0,1909.79,1109.95,799.84,41.88,0,,2,7
ORD12165,CUST1271,2024-06-09,June,Q2,Home & Kitchen,Decor,Chennai,Paid Ads,COD,1,7817.64,20,1563.53,6254.11,5379.7,874.41,13.98,1,Size Issue,2,3
ORD12166,CUST2536,2024-06-09,June,Q2,Toys,Action Figures,Mumbai,Social Media,Net Banking,4,2679.89,30,3215.87,7503.69,6163.29,1340.4,17.86,0,,5,7
ORD12167,CUST3161,2024-06-09,June,Q2,Beauty,Fragrance,Kolkata,Direct,UPI,1,754.69,15,113.2,641.49,387.38,254.11,39.61,0,,4,3
ORD12168,CUST1229,2024-06-09,June,Q2,Electronics,Headphones,Bangalore,Email,Net Banking,1,18493.68,10,1849.37,16644.31,11830.16,4814.15,28.92,0,,4,6
ORD12169,CUST3507,2024-06-10,June,Q2,Beauty,Haircare,Delhi,Social Media,COD,1,1471.39,5,73.57,1397.82,786.31,611.52,43.75,0,,5,8
ORD12170,CUST3655,2024-06-10,June,Q2,Fashion,Womens Clothing,Delhi,Paid Ads,Debit Card,1,1250.47,10,125.05,1125.42,817.87,307.55,27.33,1,Size Issue,4,7
ORD12171,CUST2143,2024-06-10,June,Q2,Beauty,Skincare,Bangalore,Paid Ads,Debit Card,1,1372.15,10,137.22,1234.94,636.97,597.97,48.42,0,,1,5
ORD12172,CUST1328,2024-06-10,June,Q2,Electronics,Tablet,Kolkata,Direct,Credit Card,1,62413.22,10,6241.32,56171.9,33269.02,22902.87,40.77,0,,4,6
ORD12173,CUST2200,2024-06-10,June,Q2,Electronics,Laptop,Delhi,Organic Search,Credit Card,1,58353.64,0,0.0,58353.64,27635.7,30717.94,52.64,0,,3,4
ORD12174,CUST3579,2024-06-10,June,Q2,Books,Academic,Chennai,Referral,Credit Card,1,455.41,25,113.85,341.56,214.65,126.91,37.16,0,,2,2
ORD12175,CUST3484,2024-06-10,June,Q2,Fashion,Accessories,Mumbai,Social Media,Credit Card,2,954.48,15,286.34,1622.62,1173.24,449.37,27.69,0,,3,7
ORD12176,CUST1299,2024-06-10,June,Q2,Sports,Fitness Equipment,Bangalore,Social Media,UPI,2,8759.86,15,2627.96,14891.76,9571.61,5320.15,35.73,0,,4,4
ORD12177,CUST2316,2024-06-10,June,Q2,Fashion,Footwear,Ahmedabad,Organic Search,Debit Card,1,4252.36,25,1063.09,3189.27,2840.02,349.25,10.95,0,,1,6
ORD12178,CUST1222,2024-06-10,June,Q2,Beauty,Fragrance,Pune,Social Media,Debit Card,1,267.01,0,0.0,267.01,154.63,112.38,42.09,0,,5,10
ORD12179,CUST2856,2024-06-10,June,Q2,Beauty,Skincare,Delhi,Paid Ads,UPI,3,667.42,0,0.0,2002.26,1048.86,953.4,47.62,0,,4,2
ORD12180,CUST2670,2024-06-10,June,Q2,Home & Kitchen,Appliances,Bangalore,Organic Search,COD,1,1836.81,20,367.36,1469.45,1157.6,311.85,21.22,0,,3,2
ORD12181,CUST1725,2024-06-10,June,Q2,Fashion,Womens Clothing,Delhi,Organic Search,Net Banking,4,2817.04,30,3380.45,7887.71,6828.55,1059.16,13.43,1,Not as Described,4,6
ORD12182,CUST3578,2024-06-11,June,Q2,Fashion,Womens Clothing,Bangalore,Direct,UPI,1,2881.89,10,288.19,2593.7,1872.94,720.76,27.79,0,,5,8
ORD12183,CUST3137,2024-06-11,June,Q2,Electronics,Mobile,Pune,Social Media,UPI,1,34108.56,0,0.0,34108.56,20836.82,13271.74,38.91,0,,4,1
ORD12184,CUST1802,2024-06-11,June,Q2,Fashion,Womens Clothing,Pune,Paid Ads,Debit Card,2,2400.61,15,720.18,4081.04,2361.02,1720.02,42.15,1,Wrong Item,3,10
ORD12185,CUST3385,2024-06-11,June,Q2,Beauty,Skincare,Delhi,Organic Search,Credit Card,3,556.87,0,0.0,1670.61,1031.73,638.88,38.24,0,,2,7
ORD12186,CUST2815,2024-06-11,June,Q2,Toys,Board Games,Kolkata,Email,Credit Card,1,2181.71,10,218.17,1963.54,1195.33,768.21,39.12,0,,5,6
ORD12187,CUST3629,2024-06-11,June,Q2,Books,Children,Hyderabad,Email,Debit Card,1,306.93,0,0.0,306.93,173.66,133.27,43.42,0,,3,5
ORD12188,CUST2684,2024-06-11,June,Q2,Sports,Outdoor,Delhi,Social Media,Net Banking,1,3287.22,25,821.8,2465.42,2236.6,228.82,9.28,0,,1,10
ORD12189,CUST3568,2024-06-11,June,Q2,Sports,Fitness Equipment,Bangalore,Social Media,Credit Card,4,3699.68,10,1479.87,13318.85,7991.18,5327.67,40.0,0,,4,8
ORD12190,CUST1588,2024-06-11,June,Q2,Beauty,Makeup,Hyderabad,Paid Ads,Credit Card,2,2509.2,20,1003.68,4014.72,3026.04,988.68,24.63,0,,3,1
ORD12191,CUST1206,2024-06-11,June,Q2,Fashion,Accessories,Hyderabad,Social Media,Credit Card,1,2014.88,0,0.0,2014.88,1089.79,925.09,45.91,1,Not as Described,5,5
ORD12192,CUST3989,2024-06-11,June,Q2,Books,Children,Bangalore,Organic Search,UPI,1,545.69,5,27.28,518.41,258.48,259.92,50.14,0,,5,6
ORD12193,CUST2508,2024-06-12,June,Q2,Beauty,Skincare,Bangalore,Referral,Debit Card,1,501.76,25,125.44,376.32,282.68,93.64,24.88,0,,4,4
ORD12194,CUST1903,2024-06-12,June,Q2,Home & Kitchen,Cookware,Mumbai,Social Media,UPI,1,11054.95,0,0.0,11054.95,6624.85,4430.1,40.07,0,,5,10
ORD12195,CUST3611,2024-06-12,June,Q2,Electronics,Headphones,Pune,Paid Ads,Credit Card,1,10531.44,10,1053.14,9478.3,5812.05,3666.25,38.68,0,,4,11
ORD12196,CUST2146,2024-06-12,June,Q2,Fashion,Mens Clothing,Hyderabad,Paid Ads,Debit Card,2,4643.26,5,464.33,8822.19,5085.92,3736.28,42.35,1,Changed Mind,5,10
ORD12197,CUST2106,2024-06-12,June,Q2,Home & Kitchen,Decor,Mumbai,Email,Credit Card,1,14288.85,15,2143.33,12145.52,9360.55,2784.97,22.93,0,,4,2
ORD12198,CUST1068,2024-06-12,June,Q2,Books,Fiction,Pune,Organic Search,UPI,1,741.94,0,0.0,741.94,339.38,402.56,54.26,0,,1,8
ORD12199,CUST3028,2024-06-12,June,Q2,Home & Kitchen,Appliances,Ahmedabad,Paid Ads,Credit Card,2,9757.81,5,975.78,18539.84,10224.16,8315.68,44.85,0,,5,5
ORD12200,CUST2804,2024-06-12,June,Q2,Fashion,Mens Clothing,Ahmedabad,Social Media,UPI,1,3833.14,15,574.97,3258.17,2502.81,755.36,23.18,0,,5,10
ORD12201,CUST2813,2024-06-12,June,Q2,Toys,Board Games,Delhi,Paid Ads,UPI,1,1476.36,5,73.82,1402.54,1004.12,398.42,28.41,0,,5,6
